employee_name,user,anomaly_score,risk_score,risk_level,is_anomaly
August Ronan Lucas,ARL0034,0.1700212537045006,6.25,Low,False
Yoshio Joseph Farmer,YJF0532,0.1395853473252751,14.05,Low,False
Rogan Judah Mcintyre,RJM0381,0.15701058053382722,9.58,Low,False
Vernon Samuel Sawyer,VSS0154,0.08720476114531472,27.48,Medium,False
Jonah Merritt Wilder,JMW0638,0.1791952023487906,3.89,Low,False
Ivor Kenneth Rollins,IKR0401,0.11776693655453768,19.64,Low,False
Eden Merrill Stokes,EMS0317,0.13428762065803884,15.41,Low,False
Finn Tucker Medina,FTM0406,0.12424439740724391,17.98,Low,False
Raphael Aristotle Ray,RAR0725,0.08529783091545146,27.97,Medium,False
Medge Nichole Sims,MNS0224,-0.0021115918700730374,50.38,High,True
Winter Veda Burks,WVB0539,0.15082723289794187,11.17,Low,False
Steel Solomon Garrison,SSG0250,0.17528727168565217,4.9,Low,False
Madison Lydia Morrison,MLM0950,0.037594154401027646,40.2,Medium,False
Harper Price Harris,HPH0075,-0.1061396770868972,77.06,Critical,True
Veda Martina Jacobson,VMJ0546,0.07713023393817908,30.06,Medium,False
Nevada Leilani Ortega,NLO0131,0.1602721720482535,8.75,Low,False
Patricia Emily Salazar,PES0085,0.147003758223608,12.15,Low,False
Otto Hedley Chase,OHC0973,0.16616700826125785,7.23,Low,False
Noble Merrill Fuller,NMF0780,0.17996994953554007,3.69,Low,False
Leo Elmo Monroe,LEM0605,0.1366902456422714,14.79,Low,False
Bruce Eden Clemons,BEC0505,0.14977958768924254,11.44,Low,False
Oliver Logan Fowler,OLF0504,0.15011870432672458,11.35,Low,False
Kirestin Vanna Sykes,KVS0425,0.18407004087303652,2.64,Low,False
Arthur Jacob Raymond,AJR0319,0.05447457599696737,35.87,Medium,False
Diana Lillian Solis,DLS0383,0.13381734226606773,15.53,Low,False
Bruno Carter Robles,BCR0581,0.13745657427058022,14.6,Low,False
Lani Dai Beard,LDB0090,0.1705471402960016,6.11,Low,False
Gwendolyn Amaya Ferrell,GAF0570,0.15377210564288468,10.41,Low,False
Noah Nathan Shaffer,NNS0059,0.16065204099996672,8.65,Low,False
Joy Rosalyn Leblanc,JRL0574,0.142004430548842,13.43,Low,False
Natalie Sheila Santiago,NSS0876,0.1558084662635213,9.89,Low,False
Slade Orson Burch,SOB0586,0.17663720399156657,4.55,Low,False
Dane Davis Atkins,DDA0476,0.14481628124813573,12.71,Low,False
Dakota Edward Brady,DEB0782,0.16809636056667165,6.74,Low,False
Owen Len Wheeler,OLW0689,0.09391766738197938,25.76,Medium,False
MacKensie Mara Grant,MMG0943,0.15659493915906514,9.69,Low,False
Reece Nicolas Lopez,RNL0695,0.1598002543453324,8.87,Low,False
Lacey Nomlanga Rasmussen,LNR0656,0.16107279937339364,8.54,Low,False
Albert Mohammad Joseph,AMJ0297,0.1552542836592058,10.03,Low,False
Hedwig Regina Livingston,HRL0540,0.007828366740250448,47.83,Medium,False
Dean Lester Figueroa,DLF0377,0.1920721234036361,0.59,Low,False
Madonna Veronica Hardy,MVH0373,0.11654247487791564,19.96,Low,False
Tad Patrick Hardin,TPH0474,0.16540737700399621,7.43,Low,False
Kendall Ciaran Frank,KCF0045,0.015573629302541359,45.85,Medium,False
Bryar Ivana Sweet,BIS0247,0.13303035293265353,15.73,Low,False
Mona Susan Shannon,MSS0001,0.014053425707813982,46.24,Medium,False
Edward Finn Stokes,EFS0882,0.17791063361210152,4.22,Low,False
Noelani Wynter Kennedy,NWK0215,0.06276281041046966,33.75,Medium,False
Philip Nathan Logan,PNL0301,0.07651382342059337,30.22,Medium,False
Colin Stuart Holloway,CSH0626,0.08777907538704666,27.33,Medium,False
Beau Hall Watts,BHW0458,0.18379558719265776,2.71,Low,False
Sonya Samantha Hahn,SSH0799,0.1439875388518818,12.92,Low,False
Astra Nicole Maldonado,ANM0123,0.08918910495021903,26.97,Medium,False
Carla Amelia Shannon,CAS0507,0.015589624040665773,45.84,Medium,False
Denise Ifeoma Doyle,DID0650,0.15217535173417668,10.82,Low,False
Kirby Amity Tyson,KAT0270,0.1616486533638853,8.39,Low,False
Tara Echo Myers,TEM0977,0.1676663376077187,6.85,Low,False
Salvador Herman Raymond,SHR0334,0.17383831732890387,5.27,Low,False
Jenna Darrel Charles,JDC0030,0.033051560036636896,41.37,Medium,False
Colt Kendall Perez,CKP0721,0.17023487774589058,6.19,Low,False
Herman Ian Abbott,HIA0414,0.19354827439015548,0.21,Low,False
Hakeem Stephen Peck,HSP0290,0.17633109732064184,4.63,Low,False
Howard Raphael Weiss,HRW0550,0.19404334370174375,0.09,Low,False
Kaye Brianna Blair,KBB0189,0.1658199908115076,7.32,Low,False
Cain Byron Baldwin,CBB0365,-0.006015303588781773,51.38,High,True
Diana Leigh Hays,DLH0029,0.1825742044000917,3.03,Low,False
Nora Regina Oconnor,NRO0768,0.17042247551823297,6.14,Low,False
Nehru Wyatt Tate,NWT0098,0.12240261006514846,18.46,Low,False
Quincy Preston Moses,QPM0727,0.16469310196351522,7.61,Low,False
Kessie Vielka Trevino,KVT0028,0.17144189985844394,5.88,Low,False
Lamar Francis Scott,LFS0071,0.16067741666440194,8.64,Low,False
Wing Noah Bonner,WNB0908,0.16663294660686467,7.11,Low,False
Patience Audrey Douglas,PAD0773,0.08089854574394867,29.1,Medium,False
Bert Jason Henderson,BJH0354,0.15493039294665606,10.11,Low,False
Oscar Nolan Wooten,ONW0083,0.18861756871113228,1.48,Low,False
Sarah Susan Jarvis,SSJ0784,0.1217844283037417,18.61,Low,False
Kyla Jocelyn Porter,KJP0371,0.014041192967758298,46.24,Medium,False
Isabelle Maggie Benjamin,IMB0481,0.11895701726278829,19.34,Low,False
Britanney Quail Snyder,BQS0525,0.0670845916109567,32.64,Medium,False
Beck Troy Richards,BTR0403,0.10285375281582676,23.47,Low,False
Declan Lester Moss,DLM0051,-0.13223173509037145,83.75,Critical,True
Addison Hiram Morrow,AHM0410,0.0784902260907896,29.72,Medium,False
Carter Harrison Maldonado,CHM0821,0.071045469598495,31.62,Medium,False
Jocelyn Bree Mccray,JBM0350,0.121185537425396,18.77,Low,False
Joseph Raja Gaines,JRG0207,0.1399795870171257,13.95,Low,False
Prescott Laith Harding,PLH0862,0.1628582393987621,8.08,Low,False
Reed Chaim Perkins,RCP0785,0.17284311307728223,5.52,Low,False
Neve Sarah Crane,NSC0597,0.1426682047658081,13.26,Low,False
Ayanna Vivian Murray,AVM0947,-0.08127402810070405,70.68,High,True
Molly Sacha Zimmerman,MSZ0310,0.15044373328914762,11.27,Low,False
Stewart Dale Berger,SDB0106,0.15586714423460152,9.87,Low,False
Hakeem Arden Curry,HAC0282,0.18273383197521498,2.99,Low,False
Hadley Sonya Bowen,HSB0196,-0.10244130460285505,76.11,Critical,True
Ayanna Sylvia Blankenship,ASB0796,0.17540501091231214,4.86,Low,False
Wynter Rose Mercer,WRM0963,0.12070368657247127,18.89,Low,False
Brianna Rebecca Mcintyre,BRM0995,0.01306671814484106,46.49,Medium,False
Sebastian Elliott Sexton,SES0477,0.11025812317516309,21.57,Low,False
Jerry Tad Mccall,JTM0223,0.051010773476240834,36.76,Medium,False
Ria Neve Flores,RNF0765,0.1674884325496514,6.89,Low,False
Graiden Nehru Zimmerman,GNZ0953,0.16641476787633736,7.17,Low,False
Hadassah Riley Baker,HRB0351,0.0013878108843585757,49.49,Medium,False
Zia Shelley Blankenship,ZSB0649,0.17419577323562602,5.17,Low,False
Axel Donovan Compton,ADC0391,0.14578176352455652,12.46,Low,False
Penelope Montana Colon,PMC0328,0.08487934546138609,28.08,Medium,False
Idola Lana Jarvis,ILJ0526,0.08793888240251096,27.29,Medium,False
Amaya Noelle Terrell,ANT0430,0.1364815204824374,14.85,Low,False
Dean Flynn Hines,DFH0188,0.04594644590429797,38.06,Medium,False
Lee Lacey Velez,LLV0602,0.15591357796102923,9.86,Low,False
Grace Charde Roth,GCR0554,0.16809022606102775,6.74,Low,False
Samson Jeremy Ortega,SJO0209,0.07275734461503697,31.19,Medium,False
Nadine Gay Cross,NGC0058,0.10188322706728759,23.72,Low,False
Yolanda Idona Crosby,YIC0195,0.12502593188671624,17.78,Low,False
Eden Deborah Ball,EDB0714,0.09297068921640417,26.0,Medium,False
Lacota Hilda Lindsey,LHL0309,0.1481169186872014,11.86,Low,False
Heather Fredericka Baird,HFB0347,0.10957407981267858,21.75,Low,False
Elton Jonas Williamson,EJW0884,0.1838257451232273,2.71,Low,False
Cathleen Risa Oneal,CRO0027,0.15378609746095862,10.41,Low,False
Halee Keiko Rhodes,HKR0628,0.08999641711608969,26.77,Medium,False
Grant Tyrone Doyle,GTD0116,0.15344523595372672,10.5,Low,False
Daryl Skyler Brock,DSB0731,0.15112847302765137,11.09,Low,False
Clio Ocean Faulkner,COF0120,0.14075512839239346,13.75,Low,False
Hope Dawn Jensen,HDJ0446,0.16064320297684026,8.65,Low,False
Cedric Herrod Gilliam,CHG0146,0.14536209419293344,12.57,Low,False
Aline Iris Hurst,AIH0675,0.18615782632459704,2.11,Low,False
Troy Nicolas Molina,TNM0961,0.08580892191934042,27.84,Medium,False
Aaron Porter Gutierrez,APG0307,0.16644579796599573,7.16,Low,False
Roth Hu Conner,RHC0335,0.16128996167771642,8.48,Low,False
Chastity Quyn Wilkerson,CQW0652,0.07050326944343022,31.76,Medium,False
Honorato John Sloan,HJS0072,0.08816799088936389,27.23,Medium,False
Xerxes Howard Wilcox,XHW0498,0.09737535958592186,24.87,Low,False
Isadora Jael Waters,IJW0851,0.12323881623861593,18.24,Low,False
Nigel Addison Rios,NAR0981,0.14105722597436465,13.67,Low,False
Nero Uriel Little,NUL0471,0.16107047469788327,8.54,Low,False
Drew Ivan Beck,DIB0081,0.09298128158984842,26.0,Medium,False
Brenden Samuel Shaffer,BSS0369,-0.12300451450576988,81.38,Critical,True
Margaret Illana Burch,MIB0904,0.16697665068521478,7.03,Low,False
Athena Amelia Foreman,AAF0535,0.09727392092499387,24.9,Low,False
Hayden Bernard Benson,HBB0056,0.1860570633475797,2.13,Low,False
Melodie Chantale Joyce,MCJ0324,0.15480174080772152,10.15,Low,False
Hashim Damon Hebert,HDH0928,0.0947642020646321,25.54,Medium,False
Holly Xerxes Lara,HXL0968,0.08249378147552527,28.69,Medium,False
Macaulay Otto Hopkins,MOH0273,-0.04539085628344697,61.48,High,True
Keiko Naida Webb,KNW0644,0.16629962136917836,7.2,Low,False
Cullen Gary Adams,CGA0629,0.15407387216317692,10.33,Low,False
Nell Mari Schneider,NMS0280,0.1266166346286537,17.38,Low,False
Tad Harlan Duncan,THD0448,0.17969740038171683,3.76,Low,False
Scarlet Pearl Ashley,SPA0141,0.13039448927036573,16.41,Low,False
Lenore Piper Cardenas,LPC0492,0.14704432736678447,12.14,Low,False
Benjamin Tyrone Norman,BTN0061,0.1451491467754173,12.62,Low,False
Hanae Gay Hogan,HGH0595,0.17374814582477893,5.29,Low,False
Brielle Aubrey Marks,BAM0611,0.1373753001086051,14.62,Low,False
Kessie Kay Cooper,KKC0683,0.17040602394777743,6.15,Low,False
Buckminster Benjamin Swanson,BBS0422,0.10664019207597925,22.5,Low,False
Hedy Delilah Lopez,HDL0748,0.137901520072986,14.48,Low,False
Nissim Rafael Delacruz,NRD0548,0.17641742743043198,4.61,Low,False
Donovan Carlos Chapman,DCC0160,0.11857555435519407,19.44,Low,False
Minerva Emerald Solomon,MES0407,0.15208141264646124,10.85,Low,False
Leonard Malachi Floyd,LMF0980,0.13176637195096708,16.05,Low,False
Barry Martin Mason,BMM0112,0.18255431951590623,3.03,Low,False
Leila Tallulah Steele,LTS0860,0.15166722831139245,10.95,Low,False
Armand Odysseus Key,AOK0844,0.07203140278658349,31.37,Medium,False
Eaton Samuel Jennings,ESJ0670,0.05924545906524892,34.65,Medium,False
Aladdin Abraham Foley,AAF0791,0.13495399110465334,15.24,Low,False
Kirby Ruby Lyons,KRL0501,0.0884502928247099,27.16,Medium,False
Serina Amena Chavez,SAC0592,0.15769005739161818,9.41,Low,False
Uriel Charles Solomon,UCS0227,0.17895363930217134,3.95,Low,False
Jared Cameron Rosa,JCR0770,0.1750315560194005,4.96,Low,False
Ivy Charissa Solis,ICS0956,0.1478690631701466,11.93,Low,False
Macy Karleigh Winters,MKW0441,0.08722881744528571,27.48,Medium,False
Tana Sonya Moody,TSM0927,0.17116408300871194,5.95,Low,False
Octavius Judah Kirby,OJK0233,0.18225794871981482,3.11,Low,False
Stephanie Mary Whitehead,SMW0084,0.17632880282371155,4.63,Low,False
Barclay Eaton Hensley,BEH0615,0.062326838240941596,33.86,Medium,False
Ariana Doris Frazier,ADF0397,0.15836715039331906,9.23,Low,False
Nicolas James Cantu,NJC0705,0.1795459251341745,3.8,Low,False
Bertha Yetta Parrish,BYP0070,0.1672212209469462,6.96,Low,False
Jane Maite Dotson,JMD0520,0.0814453650619627,28.96,Medium,False
Lucas Ahmed Ferrell,LAF0991,0.1663425206569527,7.19,Low,False
Kay Brynne Spears,KBS0874,0.12873278068856264,16.83,Low,False
Genevieve Hyacinth Head,GHH0288,0.05835775278437516,34.88,Medium,False
Timothy Arthur Carroll,TAC0300,0.15398945598549285,10.36,Low,False
Jaquelyn Angelica Jimenez,JAJ0849,0.13068839152635292,16.33,Low,False
Nevada Odette Bass,NOB0181,0.05932667772552236,34.63,Medium,False
Daquan Tucker Pugh,DTP0379,0.15605246144535623,9.83,Low,False
Colorado Joel Merrill,CJM0138,0.14476403654729675,12.72,Low,False
Fallon Harriet Shelton,FHS0837,0.16376931361807728,7.85,Low,False
Chelsea Aspen Allen,CAA0612,0.08314436918619988,28.52,Medium,False
Echo Leandra Torres,ELT0769,0.17867931356847538,4.03,Low,False
Katell Jasmine Wiggins,KJW0416,0.1703551150379058,6.16,Low,False
Cairo Theodore Robles,CTR0341,0.10300332266986079,23.43,Low,False
Dolan Igor Cortez,DIC0988,0.17727459147865415,4.39,Low,False
Jane Justina Hunt,JJH0292,0.15997063158182756,8.82,Low,False
Mira Jamalia Snow,MJS0890,0.14594652402236818,12.42,Low,False
Tarik Odysseus Rivera,TOR0193,0.15010326554007025,11.35,Low,False
Sophia Cora Battle,SCB0534,0.18043549176966556,3.57,Low,False
Maxwell Dante Hutchinson,MDH0686,0.09589374346781077,25.25,Medium,False
Jonathan Orlando Marsh,JOM0750,0.15672761538811214,9.65,Low,False
Burke Randall Burnett,BRB0355,0.058293050288134474,34.89,Medium,False
Macon Joseph Morrison,MJM0510,0.1397455836398785,14.01,Low,False
Kibo Josiah Murray,KJM0887,0.15905089169862502,9.06,Low,False
Courtney Brynn Garrett,CBG0398,0.1662040274427089,7.22,Low,False
Raya Regan Church,RRC0553,0.09962957857767374,24.3,Low,False
Tara Dai Stevenson,TDS0984,0.04520884638724554,38.25,Medium,False
Libby Rosalyn Richard,LRR0148,0.03374734975655702,41.19,Medium,False
Amelia Rhoda Burgess,ARB0834,0.14373720057802403,12.99,Low,False
Kareem Porter Collins,KPC0073,0.12305197554569053,18.29,Low,False
Charde Lareina Barrett,CLB0774,-0.026148132399492652,56.55,High,True
Valentine Elton Britt,VEB0935,0.17999637654654804,3.69,Low,False
Macey Christen Turner,MCT0720,0.14587792231347968,12.44,Low,False
Jameson Damian Franco,JDF0593,-0.03018837302341648,57.58,High,True
Callum Jasper Gilmore,CJG0470,0.16325091268193487,7.98,Low,False
Riley Ginger Guy,RGG0064,0.13412350527294103,15.45,Low,False
Bethany Xerxes Johnson,BXJ0010,0.11837417397988009,19.49,Low,False
William Beau Callahan,WBC0315,0.1519970472214301,10.87,Low,False
Claudia Galena Baldwin,CGB0637,0.05968800030675281,34.54,Medium,False
Chadwick Armand Nunez,CAN0842,0.1824776625879706,3.05,Low,False
Hyatt Trevor Hayes,HTH0007,0.05092624059770934,36.78,Medium,False
Bell Jorden Martinez,BJM0111,-0.05331781356483822,63.51,High,True
Meredith Ainsley Wolf,MAW0166,0.1481134785870319,11.86,Low,False
Preston Plato Fischer,PPF0435,0.13610794483013572,14.94,Low,False
Samuel Eden James,SEJ0677,0.16299221275255998,8.05,Low,False
Alden Caesar Velez,ACV0812,0.13236583193550155,15.9,Low,False
Kane Walter Eaton,KWE0082,0.09618704349425522,25.18,Medium,False
Edan Ciaran Larson,ECL0930,0.16917549668872894,6.46,Low,False
Randall Hashim Palmer,RHP0484,0.13702524370450603,14.71,Low,False
Brenda Alika Matthews,BAM0636,0.1403948868003967,13.84,Low,False
Dale Dorian Mercado,DDM0579,0.17513179424956887,4.93,Low,False
Ursula Idona Richard,UIR0043,-0.00438915813698415,50.97,High,True
Jaquelyn Cassandra Roberson,JCR0172,0.06199680602953411,33.95,Medium,False
Aquila Tanner Ellison,ATE0869,-0.05037562615287894,62.76,High,True
Isadora Blaine Shepherd,IBS0836,0.0701710371403203,31.85,Medium,False
Dylan Tiger Terry,DTT0076,0.12077153967206522,18.87,Low,False
Price Rashad Mullen,PRM0740,0.1464614003307153,12.29,Low,False
Florence Gloria Whitney,FGW0853,0.11225845650519573,21.06,Low,False
Judith Shaeleigh Hayden,JSH0330,0.17164140708856412,5.83,Low,False
Ferris Stone Bender,FSB0399,0.16185782917837443,8.34,Low,False
